pairId,tenderA_id,tenderB_id,departmentA,departmentB,sameDepartment,categoryA,categoryB,categoryGroupA,categoryGroupB,categorySimilarity,categoryRelation,titleA,titleB,titleSimilarity,descriptionSimilarity,districtA,districtB,sameDistrict,latitudeA,longitudeA,latitudeB,longitudeB,distanceMeters,distanceKm,conflictRadiusMeters,yearA,yearB,generationStrategy,labelSource,conflictLabel
TN/HEALTH/2022/74_TN/HWD/2022/87,TN/HEALTH/2022/74,TN/HWD/2022/87,Health and Family Welfare Department,Highways Department,False,Housing Scheme Construction,Bridge Construction,BUILD,ROAD,0.076,Unrelated,Improvement of Housing Scheme Construction at Virudhunagar Stage 1,Upgradation of Bridge Construction at Virudhunagar,0.69,0.031,Virudhunagar,Virudhunagar,True,9.555071,77.878638,9.563755,77.876983,982.52,0.983,5000,2022,2022,hard_negative_close_unrelated,rule_based_synthetic,0
TN/MAWS/2022/71_TN/PWD/2021/136,TN/MAWS/2022/71,TN/PWD/2021/136,Municipal Administration and Water Supply Department,Public Works Department,False,Water Pipeline Construction,Highway Development,WATER,ROAD,0.566,Related,Maintenance and Repair of Water Pipeline Construction at Thanjavur Stage 1,Development of Highway Development at Kanyakumari Package B,0.391,0.05,Thanjavur,Kanyakumari,False,10.724149,79.049972,10.604104,79.316245,32012.58,32.013,5000,2022,2021,hard_negative_related_far,rule_based_synthetic,0
TN/AGRI/2021/170_TN/HEALTH/2022/82,TN/AGRI/2021/170,TN/HEALTH/2022/82,Agriculture Department,Health and Family Welfare Department,False,Farm Pond Construction,Hospital Building Construction,AGRI,BUILD,0.186,Unrelated,Providing Farm Pond Construction at Chennai Package A,Providing Hospital Building Construction at Chennai Package A,0.825,0.067,Chennai,Chennai,True,13.00534,80.328999,13.025335,80.349055,3108.77,3.109,5000,2021,2022,hard_negative_close_unrelated,rule_based_synthetic,0
TN/PWD/2024/72_TN/TANGEDCO/2023/157,TN/PWD/2024/72,TN/TANGEDCO/2023/157,Public Works Department,Tamil Nadu Generation and Distribution Corporation,False,Bridge Construction,Power Transmission Line Construction,ROAD,POWER,0.516,Related,Providing Bridge Construction at Dindigul Stage 1,Maintenance and Repair of Power Transmission Line Construction at Dindigul Package B,0.541,0.069,Dindigul,Dindigul,True,10.29784,77.984805,10.293712,77.975815,1085.38,1.085,5000,2024,2023,positive_related_diff_category_close,rule_based_synthetic,1
TN/AGRI/2021/131_TN/MAWS/2024/101,TN/MAWS/2024/101,TN/AGRI/2021/131,Municipal Administration and Water Supply Department,Agriculture Department,False,Sewerage Construction,Irrigation Canal Construction,WATER,AGRI,0.591,Related,Supply and Commissioning of Sewerage Construction at Dindigul Stage 1,Upgradation of Irrigation Canal Construction at Madurai under State Plan,0.539,0.097,Dindigul,Madurai,False,10.434399,77.988704,11.835652,79.315528,212676.58,212.677,5000,2024,2021,hard_negative_related_far,rule_based_synthetic,0
TN/TWAD/2023/24_TN/WRD/2025/63,TN/WRD/2025/63,TN/TWAD/2023/24,Water Resources Department,Tamil Nadu Water Supply and Drainage Board,False,Agricultural Godown Construction,Canal Lining Work,AGRI,WATER,0.521,Related,Improvement of Agricultural Godown Construction at Karur Zone 1,Providing Canal Lining Work at Karur Stage 1,0.43,0.351,Karur,Karur,True,10.966494,78.184348,10.927913,78.192281,4376.56,4.377,5000,2025,2023,positive_related_diff_category_close,rule_based_synthetic,1
TN/INDUSTRIES/2025/23_TN/TANGEDCO/2023/223,TN/TANGEDCO/2023/223,TN/INDUSTRIES/2025/23,Tamil Nadu Generation and Distribution Corporation,Industries Department,False,Transformer Installation,Catering Services,POWER,SERVICES,0.139,Unrelated,Providing Transformer Installation at Sivaganga Zone 2,Development of Catering Services at Thanjavur Phase I,0.336,0.044,Sivaganga,Thanjavur,False,9.850019,78.409438,10.093134,80.304382,209278.03,209.278,5000,2023,2025,negative_unrelated_far,rule_based_synthetic,0
TN/WRD/2024/92_TN/WRD/2026/97,TN/WRD/2026/97,TN/WRD/2024/92,Water Resources Department,Water Resources Department,True,Canal Lining Work,Agricultural Godown Construction,WATER,AGRI,0.688,Related,Providing Canal Lining Work at Thanjavur Phase II,Maintenance and Repair of Agricultural Godown Construction at Thanjavur under State Plan,0.38,0.236,Thanjavur,Thanjavur,True,10.853486,79.086065,10.876549,79.063177,3581.01,3.581,5000,2026,2024,positive_related_diff_category_close,rule_based_synthetic,1
TN/FOREST/2024/5_TN/TOURISM/2021/3,TN/FOREST/2024/5,TN/TOURISM/2021/3,Forest Department,Tourism Department,False,Security Services,Security Services,SERVICES,SERVICES,0.977,Related,Maintenance and Repair of Security Services at Virudhunagar under Centrally Sponsored Scheme,Upgradation of Security Services at Virudhunagar Phase I,0.581,0.165,Virudhunagar,Virudhunagar,True,9.498841,77.890192,9.487405,77.895002,1376.7,1.377,5000,2024,2021,positive_same_category_close,rule_based_synthetic,1
TN/HEALTH/2025/11_TN/HOUSING/2023/13,TN/HEALTH/2025/11,TN/HOUSING/2023/13,Health and Family Welfare Department,Housing and Urban Development Department,False,Building Construction,Building Construction,BUILD,BUILD,0.968,Related,Supply and Commissioning of Building Construction at Sivaganga Zone 1,Improvement of Building Construction at Sivaganga Phase II,0.677,0.871,Sivaganga,Sivaganga,True,9.795829,78.441101,9.819254,78.463418,3572.68,3.573,5000,2025,2023,positive_same_category_close,rule_based_synthetic,1
TN/AGRI/2023/37_TN/TWAD/2023/27,TN/AGRI/2023/37,TN/TWAD/2023/27,Agriculture Department,Tamil Nadu Water Supply and Drainage Board,False,Farm Pond Construction,Drainage Construction,AGRI,WATER,0.697,Related,Improvement of Farm Pond Construction at Kanyakumari Package B,Development of Drainage Construction at Kanyakumari Phase I,0.744,0.685,Kanyakumari,Kanyakumari,True,8.089163,77.612286,8.072871,77.594967,2630.06,2.63,5000,2023,2023,positive_related_diff_category_close,rule_based_synthetic,1
TN/IT/2022/72_TN/WRD/2024/227,TN/WRD/2024/227,TN/IT/2022/72,Water Resources Department,Information Technology Department,False,Check Dam Construction,e-Governance System Development,AGRI,IT,0.018,Unrelated,Maintenance and Repair of Check Dam Construction at Madurai under State Plan,Supply and Commissioning of e-Governance System Development at Madurai,0.37,0.024,Madurai,Madurai,True,10.009831,78.117925,10.000054,78.105145,1772.11,1.772,5000,2024,2022,hard_negative_close_unrelated,rule_based_synthetic,0
TN/HWD/2021/50_TN/MAWS/2022/34,TN/HWD/2021/50,TN/MAWS/2022/34,Highways Department,Municipal Administration and Water Supply Department,False,Highway Development,Water Pipeline Construction,ROAD,WATER,0.569,Related,Maintenance and Repair of Highway Development at Nagapattinam Phase II,Improvement of Water Pipeline Construction at Nagapattinam Phase I,0.529,0.073,Nagapattinam,Nagapattinam,True,10.835992,79.855678,10.868117,79.876271,4221.1,4.221,5000,2021,2022,positive_related_diff_category_close,rule_based_synthetic,1
TN/HWD/2021/79_TN/TANGEDCO/2022/234,TN/HWD/2021/79,TN/TANGEDCO/2022/234,Highways Department,Tamil Nadu Generation and Distribution Corporation,False,Highway Development,Transformer Installation,ROAD,POWER,0.425,Related,Installation of Highway Development at Erode Package A,Upgradation of Transformer Installation at Vellore under State Plan,0.364,0.036,Erode,Vellore,False,11.330313,77.786884,12.851992,77.120343,184069.15,184.069,5000,2021,2022,hard_negative_related_far,rule_based_synthetic,0
TN/FOREST/2025/18_TN/PWD/2025/108,TN/PWD/2025/108,TN/FOREST/2025/18,Public Works Department,Forest Department,False,Housing Scheme Construction,Catering Services,BUILD,SERVICES,0.173,Unrelated,Supply and Commissioning of Housing Scheme Construction at Vellore Package A,Providing Catering Services at Ariyalur Package B,0.448,0.305,Vellore,Ariyalur,False,12.887974,79.051089,12.166736,78.754513,86418.0,86.418,5000,2025,2025,negative_unrelated_far,rule_based_synthetic,0
TN/FISHERIES/2026/5_TN/TANGEDCO/2026/13,TN/TANGEDCO/2026/13,TN/FISHERIES/2026/5,Tamil Nadu Generation and Distribution Corporation,Fisheries Department,False,Power Transmission Line Construction,Power Transmission Line Construction,POWER,POWER,0.942,Related,Providing Power Transmission Line Construction at Karur under Centrally Sponsored Scheme,Providing Power Transmission Line Construction at Karur Phase II,0.763,0.03,Karur,Karur,True,10.934736,78.073159,10.954922,78.061206,2596.34,2.596,5000,2026,2026,positive_same_category_close,rule_based_synthetic,1
TN/HOUSING/2024/35_TN/TANGEDCO/2026/67,TN/HOUSING/2024/35,TN/TANGEDCO/2026/67,Housing and Urban Development Department,Tamil Nadu Generation and Distribution Corporation,False,Housing Scheme Construction,Street Lighting Installation,BUILD,POWER,0.474,Related,Upgradation of Housing Scheme Construction at Chennai Package A,Construction of Street Lighting Installation at Chennai Zone 2,0.544,0.075,Chennai,Chennai,True,13.103545,80.278504,13.082992,80.284775,2384.17,2.384,5000,2024,2026,positive_related_diff_category_close,rule_based_synthetic,1
TN/MSME/2022/7_TN/TRANSPORT/2023/3,TN/TRANSPORT/2023/3,TN/MSME/2022/7,Transport Department,Micro Small and Medium Enterprises Department,False,Housekeeping and Cleaning Services,Housekeeping and Cleaning Services,SERVICES,SERVICES,0.99,Related,Upgradation of Housekeeping and Cleaning Services at Sivaganga Phase II,Construction of Housekeeping and Cleaning Services at Sivaganga Package A,0.847,0.095,Sivaganga,Sivaganga,True,9.745794,78.471376,9.710394,78.465852,3982.58,3.983,5000,2023,2022,positive_same_category_close,rule_based_synthetic,1
TN/HED/2025/78_TN/TRANSPORT/2026/31,TN/TRANSPORT/2026/31,TN/HED/2025/78,Transport Department,Higher Education Department,False,Survey and Documentation Services,e-Governance System Development,SERVICES,IT,0.003,Unrelated,Improvement of Survey and Documentation Services at Kanyakumari Stage 1,Installation of e-Governance System Development at Tiruchirappalli under Centrally Sponsored Scheme,0.306,0.662,Kanyakumari,Tiruchirappalli,False,8.054167,77.635534,8.003264,77.899345,29593.25,29.593,5000,2026,2025,negative_unrelated_far,rule_based_synthetic,0
TN/PWD/2022/48_TN/TANGEDCO/2026/81,TN/TANGEDCO/2026/81,TN/PWD/2022/48,Tamil Nadu Generation and Distribution Corporation,Public Works Department,False,Electrical Substation Construction,School Building Construction,POWER,BUILD,0.477,Related,Development of Electrical Substation Construction at Coimbatore,Development of School Building Construction at Coimbatore under Centrally Sponsored Scheme,0.627,0.031,Coimbatore,Coimbatore,True,11.023859,77.046194,11.004321,77.012201,4299.49,4.299,5000,2026,2022,positive_related_diff_category_close,rule_based_synthetic,1
TN/MSME/2021/7_TN/WRD/2026/17,TN/MSME/2021/7,TN/WRD/2026/17,Micro Small and Medium Enterprises Department,Water Resources Department,False,Check Dam Construction,Check Dam Construction,AGRI,AGRI,0.989,Related,Construction of Check Dam Construction at Dindigul Package B,Improvement of Check Dam Construction at Dindigul under Centrally Sponsored Scheme,0.634,0.288,Dindigul,Dindigul,True,10.310437,77.883634,10.284593,77.914251,4413.41,4.413,5000,2021,2026,positive_same_category_close,rule_based_synthetic,1
TN/AGRI/2026/7_TN/WRD/2025/6,TN/AGRI/2026/7,TN/WRD/2025/6,Agriculture Department,Water Resources Department,False,Agricultural Godown Construction,Agricultural Godown Construction,AGRI,AGRI,0.997,Related,Upgradation of Agricultural Godown Construction at Salem Phase II,Construction of Agricultural Godown Construction at Salem Package A,0.833,0.405,Salem,Salem,True,11.675003,78.094227,11.662307,78.064492,3532.41,3.532,5000,2026,2025,positive_same_category_close,rule_based_synthetic,1
TN/HEALTH/2024/80_TN/IT/2021/81,TN/IT/2021/81,TN/HEALTH/2024/80,Information Technology Department,Health and Family Welfare Department,False,Software Development,Community Hall Construction,IT,BUILD,0.138,Unrelated,Installation of Software Development at Ariyalur Zone 2,Improvement of Community Hall Construction at Ariyalur Phase I,0.393,0.225,Ariyalur,Ariyalur,True,11.152563,79.131596,11.175729,79.111555,3378.66,3.379,5000,2021,2024,hard_negative_close_unrelated,rule_based_synthetic,0
TN/FOREST/2025/16_TN/TANGEDCO/2022/201,TN/TANGEDCO/2022/201,TN/FOREST/2025/16,Tamil Nadu Generation and Distribution Corporation,Forest Department,False,Transformer Installation,Housekeeping and Cleaning Services,POWER,SERVICES,0.102,Unrelated,Maintenance and Repair of Transformer Installation at Vellore Zone 1,Providing Housekeeping and Cleaning Services at Dindigul under State Plan,0.34,0.083,Vellore,Dindigul,False,12.978951,79.050737,15.219899,78.432341,257950.97,257.951,5000,2022,2025,negative_unrelated_far,rule_based_synthetic,0
TN/HOUSING/2024/43_TN/TANGEDCO/2025/109,TN/HOUSING/2024/43,TN/TANGEDCO/2025/109,Housing and Urban Development Department,Tamil Nadu Generation and Distribution Corporation,False,Community Hall Construction,Power Transmission Line Construction,BUILD,POWER,0.493,Related,Development of Community Hall Construction at Namakkal under State Plan,Supply and Commissioning of Power Transmission Line Construction at Namakkal under State Plan,0.646,0.116,Namakkal,Namakkal,True,11.201114,78.099974,11.204892,78.121196,2352.62,2.353,5000,2024,2025,positive_related_diff_category_close,rule_based_synthetic,1
TN/HEALTH/2025/81_TN/WRD/2025/282,TN/WRD/2025/282,TN/HEALTH/2025/81,Water Resources Department,Health and Family Welfare Department,False,Water Treatment Plant Construction,Community Hall Construction,WATER,BUILD,0.115,Unrelated,Improvement of Water Treatment Plant Construction at Sivaganga under State Plan,Providing Community Hall Construction at Sivaganga Stage 1,0.599,0.191,Sivaganga,Sivaganga,True,9.795491,78.51745,9.806699,78.519492,1266.2,1.266,5000,2025,2025,hard_negative_close_unrelated,rule_based_synthetic,0
TN/PWD/2024/36_TN/PWD/2025/22,TN/PWD/2024/36,TN/PWD/2025/22,Public Works Department,Public Works Department,True,Road Construction,Road Construction,ROAD,ROAD,0.991,Related,Upgradation of Road Construction at Thanjavur Package B,Improvement of Road Construction at Thanjavur Package A,0.836,0.071,Thanjavur,Thanjavur,True,10.756385,79.083885,10.758745,79.057792,2862.47,2.862,5000,2024,2025,positive_same_category_close,rule_based_synthetic,1
TN/AGRI/2021/72_TN/HED/2022/40,TN/AGRI/2021/72,TN/HED/2022/40,Agriculture Department,Higher Education Department,False,Check Dam Construction,Web Portal Development,AGRI,IT,0.032,Unrelated,Construction of Check Dam Construction at Karur Package B,Construction of Web Portal Development at Krishnagiri Phase II,0.571,0.114,Karur,Krishnagiri,False,10.995911,78.074858,10.496773,76.608006,169584.72,169.585,5000,2021,2022,negative_unrelated_far,rule_based_synthetic,0
TN/HWD/2023/52_TN/TRANSPORT/2023/16,TN/TRANSPORT/2023/16,TN/HWD/2023/52,Transport Department,Highways Department,False,Consultancy Services,Bridge Construction,SERVICES,ROAD,0.143,Unrelated,Providing Consultancy Services at Chennai Zone 2,Development of Bridge Construction at Karur Zone 2,0.49,0.019,Chennai,Karur,False,13.140704,80.22486,16.049266,79.76553,327171.47,327.171,5000,2023,2023,negative_unrelated_far,rule_based_synthetic,0
TN/TANGEDCO/2023/146_TN/TRANSPORT/2025/8,TN/TANGEDCO/2023/146,TN/TRANSPORT/2025/8,Tamil Nadu Generation and Distribution Corporation,Transport Department,False,Transformer Installation,Highway Development,POWER,ROAD,0.496,Related,Maintenance and Repair of Transformer Installation at Tirunelveli Package B,Installation of Highway Development at Tirunelveli Zone 2,0.455,0.048,Tirunelveli,Tirunelveli,True,8.663767,77.694262,8.675621,77.658853,4109.44,4.109,5000,2023,2025,positive_related_diff_category_close,rule_based_synthetic,1
TN/TANGEDCO/2026/225_TN/TWAD/2024/100,TN/TWAD/2024/100,TN/TANGEDCO/2026/225,Tamil Nadu Water Supply and Drainage Board,Tamil Nadu Generation and Distribution Corporation,False,Building Construction,Electrical Substation Construction,BUILD,POWER,0.36,Related,Installation of Building Construction at Erode Zone 1,Construction of Electrical Substation Construction at Tiruchirappalli,0.525,0.68,Erode,Tiruchirappalli,False,11.261137,77.699596,11.299152,77.600823,11570.66,11.571,5000,2024,2026,hard_negative_related_far,rule_based_synthetic,0
TN/SED/2024/33_TN/TOURISM/2025/10,TN/TOURISM/2025/10,TN/SED/2024/33,Tourism Department,School Education Department,False,Water Treatment Plant Construction,School Building Construction,WATER,BUILD,0.127,Unrelated,Construction of Water Treatment Plant Construction at Salem Phase II,Supply and Commissioning of School Building Construction at Cuddalore,0.467,0.072,Salem,Cuddalore,False,11.686108,78.209317,13.363956,76.246891,283161.98,283.162,5000,2025,2024,negative_unrelated_far,rule_based_synthetic,0
TN/PWD/2021/135_TN/TWAD/2026/85,TN/PWD/2021/135,TN/TWAD/2026/85,Public Works Department,Tamil Nadu Water Supply and Drainage Board,False,Road Repair and Maintenance,Canal Lining Work,ROAD,WATER,0.512,Related,Upgradation of Road Repair and Maintenance at Coimbatore Stage 1,Improvement of Canal Lining Work at Thanjavur,0.349,0.049,Coimbatore,Thanjavur,False,10.919306,76.948031,11.096957,76.334509,69818.05,69.818,5000,2021,2026,hard_negative_related_far,rule_based_synthetic,0
